08:22:06   30.07.2012               Program Climap                   MeteoSwiss
Times in UTC 0040 (UTC)  =  01:40  Winter time  =  02:40  Summer time
Time period: 01.01.1960 00:00  -  31.12.2011 23:50 UTC 32767 -> missing value
number of stations  177
  983 1986  1  1  0  0       32767 
  983 1987  1  1  0  0       32767 
  983 1988  1  1  0  0       32767 
  983 1989  1  1  0  0       32767 
  983 1990  1  1  0  0       32767 
  983 1991  1  1  0  0       32767 
  983 1992  1  1  0  0       32767 
  983 1993  1  1  0  0       32767 
  983 1994  1  1  0  0       32767 
  983 1995  1  1  0  0       32767 
  983 1996  1  1  0  0       32767 
  983 1997  1  1  0  0       32767 
  983 1998  1  1  0  0       32767 
  983 1999  1  1  0  0       32767 
  983 2000  1  1  0  0       32767 
  983 2001  1  1  0  0       32767 
  983 2002  1  1  0  0       32767 
  983 2003  1  1  0  0       32767 
  983 2004  1  1  0  0       32767 
  983 2005  1  1  0  0       32767 
  983 2006  1  1  0  0       32767 
  983 2007  1  1  0  0       32767 
  983 2008  1  1  0  0       32767 
  983 2009  1  1  0  0       32767 
  983 2010  1  1  0  0       32767 
  983 2011  1  1  0  0       32767 
  116 1960  1  1  0  0       32767 
  116 1961  1  1  0  0       32767 
  116 1962  1  1  0  0       32767 
  116 1963  1  1  0  0       32767 
  116 1964  1  1  0  0       32767 
  116 1965  1  1  0  0       32767 
  116 1966  1  1  0  0       32767 
  116 1967  1  1  0  0       32767 
  116 1968  1  1  0  0       32767 
  116 1969  1  1  0  0       32767 
  116 1970  1  1  0  0       32767 
  116 1971  1  1  0  0       32767 
  116 1972  1  1  0  0       32767 
  116 1973  1  1  0  0       32767 
  116 1974  1  1  0  0       32767 
  116 1975  1  1  0  0       32767 
  116 1976  1  1  0  0       32767 
  116 1977  1  1  0  0       32767 
  116 1978  1  1  0  0       32767 
  116 1979  1  1  0  0       32767 
  116 1980  1  1  0  0       32767 
  116 1981  1  1  0  0       32767 
  116 1982  1  1  0  0       32767 
  116 1983  1  1  0  0       32767 
  116 1984  1  1  0  0       32767 
  116 1985  1  1  0  0       32767 
  116 1986  1  1  0  0       32767 
  116 1987  1  1  0  0       32767 
  116 1988  1  1  0  0       32767 
  116 1989  1  1  0  0       32767 
  116 1990  1  1  0  0       32767 
  116 1991  1  1  0  0       32767 
  116 1992  1  1  0  0       32767 
  116 1993  1  1  0  0       32767 
  116 1994  1  1  0  0       32767 
  116 1995  1  1  0  0       32767 
  116 1996  1  1  0  0  22.05.1996 
  116 1997  1  1  0  0  10.05.1997 
  116 1998  1  1  0  0  14.05.1998 
  116 1999  1  1  0  0  05.05.1999 
  116 2000  1  1  0  0  28.04.2000 
  116 2001  1  1  0  0  11.05.2001 
  116 2002  1  1  0  0  15.05.2002 
  116 2003  1  1  0  0  30.04.2003 
  116 2004  1  1  0  0  18.05.2004 
  116 2005  1  1  0  0  10.05.2005 
  116 2006  1  1  0  0  18.05.2006 
  116 2007  1  1  0  0  29.04.2007 
  116 2008  1  1  0  0  23.04.2008 
  116 2009  1  1  0  0  10.05.2009 
  116 2010  1  1  0  0  16.05.2010 
  116 2011  1  1  0  0  07.05.2011 
 1076 1960  1  1  0  0       32767 
 1076 1961  1  1  0  0       32767 
 1076 1962  1  1  0  0       32767 
 1076 1963  1  1  0  0       32767 
 1076 1964  1  1  0  0       32767 
 1076 1965  1  1  0  0       32767 
 1076 1966  1  1  0  0       32767 
 1076 1967  1  1  0  0       32767 
 1076 1968  1  1  0  0       32767 
 1076 1969  1  1  0  0       32767 
 1076 1970  1  1  0  0       32767 
 1076 1971  1  1  0  0       32767 
 1076 1972  1  1  0  0       32767 
 1076 1973  1  1  0  0       32767 
 1076 1974  1  1  0  0       32767 
 1076 1975  1  1  0  0       32767 
 1076 1976  1  1  0  0       32767 
 1076 1977  1  1  0  0       32767 
 1076 1978  1  1  0  0       32767 
 1076 1979  1  1  0  0       32767 
 1076 1980  1  1  0  0       32767 
 1076 1981  1  1  0  0       32767 
 1076 1982  1  1  0  0       32767 
 1076 1983  1  1  0  0       32767 
 1076 1984  1  1  0  0       32767 
 1076 1985  1  1  0  0       32767 
 1076 1986  1  1  0  0       32767 
 1076 1987  1  1  0  0       32767 
 1076 1988  1  1  0  0       32767 
 1076 1989  1  1  0  0       32767 
 1076 1990  1  1  0  0       32767 
 1076 1991  1  1  0  0       32767 
 1076 1992  1  1  0  0       32767 
 1076 1993  1  1  0  0       32767 
 1076 1994  1  1  0  0       32767 
 1076 1995  1  1  0  0       32767 
 1076 1996  1  1  0  0  02.05.1996 
 1076 1997  1  1  0  0  04.05.1997 
 1076 1998  1  1  0  0  27.04.1998 
 1076 1999  1  1  0  0  24.04.1999 
 1076 2000  1  1  0  0  26.04.2000 
 1076 2001  1  1  0  0       32767 
 1076 2002  1  1  0  0       32767 
 1076 2003  1  1  0  0       32767 
 1076 2004  1  1  0  0       32767 
 1076 2005  1  1  0  0       32767 
 1076 2006  1  1  0  0       32767 
 1076 2007  1  1  0  0       32767 
 1076 2008  1  1  0  0       32767 
 1076 2009  1  1  0  0       32767 
 1076 2010  1  1  0  0       32767 
 1076 2011  1  1  0  0       32767 
  117 1960  1  1  0  0       32767 
  117 1961  1  1  0  0       32767 
  117 1962  1  1  0  0       32767 
  117 1963  1  1  0  0       32767 
  117 1964  1  1  0  0       32767 
  117 1965  1  1  0  0       32767 
  117 1966  1  1  0  0       32767 
  117 1967  1  1  0  0       32767 
  117 1968  1  1  0  0       32767 
  117 1969  1  1  0  0       32767 
  117 1970  1  1  0  0       32767 
  117 1971  1  1  0  0       32767 
  117 1972  1  1  0  0       32767 
  117 1973  1  1  0  0       32767 
  117 1974  1  1  0  0       32767 
  117 1975  1  1  0  0       32767 
  117 1976  1  1  0  0       32767 
  117 1977  1  1  0  0       32767 
  117 1978  1  1  0  0       32767 
  117 1979  1  1  0  0       32767 
  117 1980  1  1  0  0       32767 
  117 1981  1  1  0  0       32767 
  117 1982  1  1  0  0       32767 
  117 1983  1  1  0  0       32767 
  117 1984  1  1  0  0       32767 
  117 1985  1  1  0  0       32767 
  117 1986  1  1  0  0       32767 
  117 1987  1  1  0  0       32767 
  117 1988  1  1  0  0       32767 
  117 1989  1  1  0  0       32767 
  117 1990  1  1  0  0       32767 
  117 1991  1  1  0  0       32767 
  117 1992  1  1  0  0       32767 
  117 1993  1  1  0  0       32767 
  117 1994  1  1  0  0       32767 
  117 1995  1  1  0  0       32767 
  117 1996  1  1  0  0       32767 
  117 1997  1  1  0  0  01.05.1997 
  117 1998  1  1  0  0  29.04.1998 
  117 1999  1  1  0  0  26.04.1999 
  117 2000  1  1  0  0  15.04.2000 
  117 2001  1  1  0  0  25.04.2001 
  117 2002  1  1  0  0  26.04.2002 
  117 2003  1  1  0  0  23.04.2003 
  117 2004  1  1  0  0  29.04.2004 
  117 2005  1  1  0  0  25.04.2005 
  117 2006  1  1  0  0  30.04.2006 
  117 2007  1  1  0  0  18.04.2007 
  117 2008  1  1  0  0  22.04.2008 
  117 2009  1  1  0  0  13.04.2009 
  117 2010  1  1  0  0  30.04.2010 
  117 2011  1  1  0  0  09.04.2011 
 1474 1960  1  1  0  0       32767 
 1474 1961  1  1  0  0       32767 
 1474 1962  1  1  0  0       32767 
 1474 1963  1  1  0  0       32767 
 1474 1964  1  1  0  0       32767 
 1474 1965  1  1  0  0       32767 
 1474 1966  1  1  0  0       32767 
 1474 1967  1  1  0  0       32767 
 1474 1968  1  1  0  0       32767 
 1474 1969  1  1  0  0       32767 
 1474 1970  1  1  0  0       32767 
 1474 1971  1  1  0  0       32767 
 1474 1972  1  1  0  0       32767 
 1474 1973  1  1  0  0       32767 
 1474 1974  1  1  0  0       32767 
 1474 1975  1  1  0  0       32767 
 1474 1976  1  1  0  0       32767 
 1474 1977  1  1  0  0       32767 
 1474 1978  1  1  0  0       32767 
 1474 1979  1  1  0  0       32767 
 1474 1980  1  1  0  0       32767 
 1474 1981  1  1  0  0       32767 
 1474 1982  1  1  0  0       32767 
 1474 1983  1  1  0  0       32767 
 1474 1984  1  1  0  0       32767 
 1474 1985  1  1  0  0       32767 
 1474 1986  1  1  0  0       32767 
 1474 1987  1  1  0  0       32767 
 1474 1988  1  1  0  0       32767 
 1474 1989  1  1  0  0       32767 
 1474 1990  1  1  0  0       32767 
 1474 1991  1  1  0  0       32767 
 1474 1992  1  1  0  0       32767 
 1474 1993  1  1  0  0       32767 
 1474 1994  1  1  0  0       32767 
 1474 1995  1  1  0  0       32767 
 1474 1996  1  1  0  0  20.04.1996 
 1474 1997  1  1  0  0  01.04.1997 
 1474 1998  1  1  0  0  06.04.1998 
 1474 1999  1  1  0  0  04.04.1999 
 1474 2000  1  1  0  0  02.04.2000 
 1474 2001  1  1  0  0  30.03.2001 
 1474 2002  1  1  0  0  23.03.2002 
 1474 2003  1  1  0  0  16.04.2003 
 1474 2004  1  1  0  0  18.04.2004 
 1474 2005  1  1  0  0  15.04.2005 
 1474 2006  1  1  0  0  18.04.2006 
 1474 2007  1  1  0  0  06.04.2007 
 1474 2008  1  1  0  0  28.04.2008 
 1474 2009  1  1  0  0  18.04.2009 
 1474 2010  1  1  0  0  19.04.2010 
 1474 2011  1  1  0  0  08.04.2011 
  343 1960  1  1  0  0       32767 
  343 1961  1  1  0  0       32767 
  343 1962  1  1  0  0       32767 
  343 1963  1  1  0  0       32767 
  343 1964  1  1  0  0       32767 
  343 1965  1  1  0  0       32767 
  343 1966  1  1  0  0       32767 
  343 1967  1  1  0  0       32767 
  343 1968  1  1  0  0       32767 
  343 1969  1  1  0  0       32767 
  343 1970  1  1  0  0       32767 
  343 1971  1  1  0  0       32767 
  343 1972  1  1  0  0       32767 
  343 1973  1  1  0  0       32767 
  343 1974  1  1  0  0       32767 
  343 1975  1  1  0  0       32767 
  343 1976  1  1  0  0       32767 
  343 1977  1  1  0  0       32767 
  343 1978  1  1  0  0       32767 
  343 1979  1  1  0  0       32767 
  343 1980  1  1  0  0       32767 
  343 1981  1  1  0  0       32767 
  343 1982  1  1  0  0       32767 
  343 1983  1  1  0  0       32767 
  343 1984  1  1  0  0       32767 
  343 1985  1  1  0  0       32767 
  343 1986  1  1  0  0       32767 
  343 1987  1  1  0  0       32767 
  343 1988  1  1  0  0       32767 
  343 1989  1  1  0  0       32767 
  343 1990  1  1  0  0       32767 
  343 1991  1  1  0  0       32767 
  343 1992  1  1  0  0       32767 
  343 1993  1  1  0  0       32767 
  343 1994  1  1  0  0       32767 
  343 1995  1  1  0  0       32767 
  343 1996  1  1  0  0       32767 
  343 1997  1  1  0  0  30.04.1997 
  343 1998  1  1  0  0  25.04.1998 
  343 1999  1  1  0  0  24.04.1999 
  343 2000  1  1  0  0  21.04.2000 
  343 2001  1  1  0  0  01.05.2001 
  343 2002  1  1  0  0  23.04.2002 
  343 2003  1  1  0  0  25.04.2003 
  343 2004  1  1  0  0  22.04.2004 
  343 2005  1  1  0  0  26.04.2005 
  343 2006  1  1  0  0  23.04.2006 
  343 2007  1  1  0  0  18.04.2007 
  343 2008  1  1  0  0  27.04.2008 
  343 2009  1  1  0  0  14.04.2009 
  343 2010  1  1  0  0  20.04.2010 
  343 2011  1  1  0  0       32767 
  352 1960  1  1  0  0       32767 
  352 1961  1  1  0  0       32767 
  352 1962  1  1  0  0       32767 
  352 1963  1  1  0  0       32767 
  352 1964  1  1  0  0       32767 
  352 1965  1  1  0  0       32767 
  352 1966  1  1  0  0       32767 
  352 1967  1  1  0  0       32767 
  352 1968  1  1  0  0       32767 
  352 1969  1  1  0  0       32767 
  352 1970  1  1  0  0       32767 
  352 1971  1  1  0  0       32767 
  352 1972  1  1  0  0       32767 
  352 1973  1  1  0  0       32767 
  352 1974  1  1  0  0       32767 
  352 1975  1  1  0  0       32767 
  352 1976  1  1  0  0       32767 
  352 1977  1  1  0  0       32767 
  352 1978  1  1  0  0       32767 
  352 1979  1  1  0  0       32767 
  352 1980  1  1  0  0       32767 
  352 1981  1  1  0  0       32767 
  352 1982  1  1  0  0       32767 
  352 1983  1  1  0  0       32767 
  352 1984  1  1  0  0       32767 
  352 1985  1  1  0  0       32767 
  352 1986  1  1  0  0       32767 
  352 1987  1  1  0  0       32767 
  352 1988  1  1  0  0       32767 
  352 1989  1  1  0  0       32767 
  352 1990  1  1  0  0       32767 
  352 1991  1  1  0  0       32767 
  352 1992  1  1  0  0       32767 
  352 1993  1  1  0  0       32767 
  352 1994  1  1  0  0       32767 
  352 1995  1  1  0  0       32767 
  352 1996  1  1  0  0  22.04.1996 
  352 1997  1  1  0  0  13.04.1997 
  352 1998  1  1  0  0  25.04.1998 
  352 1999  1  1  0  0  27.04.1999 
  352 2000  1  1  0  0  25.04.2000 
  352 2001  1  1  0  0  20.04.2001 
  352 2002  1  1  0  0  26.04.2002 
  352 2003  1  1  0  0  12.04.2003 
  352 2004  1  1  0  0  11.04.2004 
  352 2005  1  1  0  0  02.05.2005 
  352 2006  1  1  0  0  09.05.2006 
  352 2007  1  1  0  0  20.03.2007 
  352 2008  1  1  0  0  14.05.2008 
  352 2009  1  1  0  0  04.05.2009 
  352 2010  1  1  0  0  26.04.2010 
  352 2011  1  1  0  0  26.04.2011 
  984 1960  1  1  0  0       32767 
  984 1961  1  1  0  0       32767 
  984 1962  1  1  0  0       32767 
  984 1963  1  1  0  0       32767 
  984 1964  1  1  0  0       32767 
  984 1965  1  1  0  0       32767 
  984 1966  1  1  0  0       32767 
  984 1967  1  1  0  0       32767 
  984 1968  1  1  0  0       32767 
  984 1969  1  1  0  0       32767 
  984 1970  1  1  0  0       32767 
  984 1971  1  1  0  0       32767 
  984 1972  1  1  0  0       32767 
  984 1973  1  1  0  0       32767 
  984 1974  1  1  0  0       32767 
  984 1975  1  1  0  0       32767 
  984 1976  1  1  0  0       32767 
  984 1977  1  1  0  0       32767 
  984 1978  1  1  0  0       32767 
  984 1979  1  1  0  0       32767 
  984 1980  1  1  0  0       32767 
  984 1981  1  1  0  0       32767 
  984 1982  1  1  0  0       32767 
  984 1983  1  1  0  0       32767 
  984 1984  1  1  0  0       32767 
  984 1985  1  1  0  0       32767 
  984 1986  1  1  0  0       32767 
  984 1987  1  1  0  0       32767 
  984 1988  1  1  0  0       32767 
  984 1989  1  1  0  0       32767 
  984 1990  1  1  0  0       32767 
  984 1991  1  1  0  0       32767 
  984 1992  1  1  0  0       32767 
  984 1993  1  1  0  0       32767 
  984 1994  1  1  0  0       32767 
  984 1995  1  1  0  0       32767 
  984 1996  1  1  0  0       32767 
  984 1997  1  1  0  0       32767 
  984 1998  1  1  0  0       32767 
  984 1999  1  1  0  0       32767 
  984 2000  1  1  0  0       32767 
  984 2001  1  1  0  0       32767 
  984 2002  1  1  0  0       32767 
  984 2003  1  1  0  0       32767 
  984 2004  1  1  0  0       32767 
  984 2005  1  1  0  0       32767 
  984 2006  1  1  0  0       32767 
  984 2007  1  1  0  0       32767 
  984 2008  1  1  0  0  01.05.2008 
  984 2009  1  1  0  0  25.04.2009 
  984 2010  1  1  0  0  27.04.2010 
  984 2011  1  1  0  0  10.04.2011 
  470 1960  1  1  0  0       32767 
  470 1961  1  1  0  0       32767 
  470 1962  1  1  0  0       32767 
  470 1963  1  1  0  0       32767 
  470 1964  1  1  0  0       32767 
  470 1965  1  1  0  0       32767 
  470 1966  1  1  0  0       32767 
  470 1967  1  1  0  0       32767 
  470 1968  1  1  0  0       32767 
  470 1969  1  1  0  0       32767 
  470 1970  1  1  0  0       32767 
  470 1971  1  1  0  0       32767 
  470 1972  1  1  0  0       32767 
  470 1973  1  1  0  0       32767 
  470 1974  1  1  0  0       32767 
  470 1975  1  1  0  0       32767 
  470 1976  1  1  0  0       32767 
  470 1977  1  1  0  0       32767 
  470 1978  1  1  0  0       32767 
  470 1979  1  1  0  0       32767 
  470 1980  1  1  0  0       32767 
  470 1981  1  1  0  0       32767 
  470 1982  1  1  0  0       32767 
  470 1983  1  1  0  0       32767 
  470 1984  1  1  0  0       32767 
  470 1985  1  1  0  0       32767 
  470 1986  1  1  0  0       32767 
  470 1987  1  1  0  0       32767 
  470 1988  1  1  0  0       32767 
  470 1989  1  1  0  0       32767 
  470 1990  1  1  0  0       32767 
  470 1991  1  1  0  0       32767 
  470 1992  1  1  0  0       32767 
  470 1993  1  1  0  0       32767 
  470 1994  1  1  0  0       32767 
  470 1995  1  1  0  0       32767 
  470 1996  1  1  0  0  01.05.1996 
  470 1997  1  1  0  0  03.05.1997 
  470 1998  1  1  0  0  05.05.1998 
  470 1999  1  1  0  0  01.05.1999 
  470 2000  1  1  0  0  29.04.2000 
  470 2001  1  1  0  0  04.05.2001 
  470 2002  1  1  0  0  30.04.2002 
  470 2003  1  1  0  0  02.05.2003 
  470 2004  1  1  0  0  30.04.2004 
  470 2005  1  1  0  0  30.04.2005 
  470 2006  1  1  0  0  06.05.2006 
  470 2007  1  1  0  0  25.04.2007 
  470 2008  1  1  0  0  07.05.2008 
  470 2009  1  1  0  0  25.04.2009 
  470 2010  1  1  0  0  06.05.2010 
  470 2011  1  1  0  0  21.04.2011 
  464 1960  1  1  0  0       32767 
  464 1961  1  1  0  0       32767 
  464 1962  1  1  0  0       32767 
  464 1963  1  1  0  0       32767 
  464 1964  1  1  0  0       32767 
  464 1965  1  1  0  0       32767 
  464 1966  1  1  0  0       32767 
  464 1967  1  1  0  0       32767 
  464 1968  1  1  0  0       32767 
  464 1969  1  1  0  0       32767 
  464 1970  1  1  0  0       32767 
  464 1971  1  1  0  0       32767 
  464 1972  1  1  0  0       32767 
  464 1973  1  1  0  0       32767 
  464 1974  1  1  0  0       32767 
  464 1975  1  1  0  0       32767 
  464 1976  1  1  0  0       32767 
  464 1977  1  1  0  0       32767 
  464 1978  1  1  0  0       32767 
  464 1979  1  1  0  0       32767 
  464 1980  1  1  0  0       32767 
  464 1981  1  1  0  0       32767 
  464 1982  1  1  0  0       32767 
  464 1983  1  1  0  0       32767 
  464 1984  1  1  0  0       32767 
  464 1985  1  1  0  0       32767 
  464 1986  1  1  0  0       32767 
  464 1987  1  1  0  0       32767 
  464 1988  1  1  0  0       32767 
  464 1989  1  1  0  0       32767 
  464 1990  1  1  0  0       32767 
  464 1991  1  1  0  0       32767 
  464 1992  1  1  0  0       32767 
  464 1993  1  1  0  0       32767 
  464 1994  1  1  0  0       32767 
  464 1995  1  1  0  0       32767 
  464 1996  1  1  0  0       32767 
  464 1997  1  1  0  0       32767 
  464 1998  1  1  0  0       32767 
  464 1999  1  1  0  0       32767 
  464 2000  1  1  0  0       32767 
  464 2001  1  1  0  0       32767 
  464 2002  1  1  0  0       32767 
  464 2003  1  1  0  0       32767 
  464 2004  1  1  0  0       32767 
  464 2005  1  1  0  0       32767 
  464 2006  1  1  0  0       32767 
  464 2007  1  1  0  0       32767 
  464 2008  1  1  0  0       32767 
  464 2009  1  1  0  0       32767 
  464 2010  1  1  0  0       32767 
  464 2011  1  1  0  0       32767 
 1707 1960  1  1  0  0       32767 
 1707 1961  1  1  0  0       32767 
 1707 1962  1  1  0  0       32767 
 1707 1963  1  1  0  0       32767 
 1707 1964  1  1  0  0       32767 
 1707 1965  1  1  0  0       32767 
 1707 1966  1  1  0  0       32767 
 1707 1967  1  1  0  0       32767 
 1707 1968  1  1  0  0       32767 
 1707 1969  1  1  0  0       32767 
 1707 1970  1  1  0  0       32767 
 1707 1971  1  1  0  0       32767 
 1707 1972  1  1  0  0       32767 
 1707 1973  1  1  0  0       32767 
 1707 1974  1  1  0  0       32767 
 1707 1975  1  1  0  0       32767 
 1707 1976  1  1  0  0       32767 
 1707 1977  1  1  0  0       32767 
 1707 1978  1  1  0  0       32767 
 1707 1979  1  1  0  0       32767 
 1707 1980  1  1  0  0       32767 
 1707 1981  1  1  0  0       32767 
 1707 1982  1  1  0  0       32767 
 1707 1983  1  1  0  0       32767 
 1707 1984  1  1  0  0       32767 
 1707 1985  1  1  0  0       32767 
 1707 1986  1  1  0  0       32767 
 1707 1987  1  1  0  0       32767 
 1707 1988  1  1  0  0       32767 
 1707 1989  1  1  0  0       32767 
 1707 1990  1  1  0  0       32767 
 1707 1991  1  1  0  0       32767 
 1707 1992  1  1  0  0       32767 
 1707 1993  1  1  0  0       32767 
 1707 1994  1  1  0  0       32767 
 1707 1995  1  1  0  0       32767 
 1707 1996  1  1  0  0       32767 
 1707 1997  1  1  0  0       32767 
 1707 1998  1  1  0  0       32767 
 1707 1999  1  1  0  0       32767 
 1707 2000  1  1  0  0       32767 
 1707 2001  1  1  0  0       32767 
 1707 2002  1  1  0  0       32767 
 1707 2003  1  1  0  0       32767 
 1707 2004  1  1  0  0       32767 
 1707 2005  1  1  0  0       32767 
 1707 2006  1  1  0  0       32767 
 1707 2007  1  1  0  0       32767 
 1707 2008  1  1  0  0       32767 
 1707 2009  1  1  0  0       32767 
 1707 2010  1  1  0  0       32767 
 1707 2011  1  1  0  0       32767 
 1520 1960  1  1  0  0       32767 
 1520 1961  1  1  0  0       32767 
 1520 1962  1  1  0  0       32767 
 1520 1963  1  1  0  0       32767 
 1520 1964  1  1  0  0       32767 
 1520 1965  1  1  0  0       32767 
 1520 1966  1  1  0  0       32767 
 1520 1967  1  1  0  0       32767 
 1520 1968  1  1  0  0       32767 
 1520 1969  1  1  0  0       32767 
 1520 1970  1  1  0  0       32767 
 1520 1971  1  1  0  0       32767 
 1520 1972  1  1  0  0       32767 
 1520 1973  1  1  0  0       32767 
 1520 1974  1  1  0  0       32767 
 1520 1975  1  1  0  0       32767 
 1520 1976  1  1  0  0       32767 
 1520 1977  1  1  0  0       32767 
 1520 1978  1  1  0  0       32767 
 1520 1979  1  1  0  0       32767 
 1520 1980  1  1  0  0       32767 
 1520 1981  1  1  0  0       32767 
 1520 1982  1  1  0  0       32767 
 1520 1983  1  1  0  0       32767 
 1520 1984  1  1  0  0       32767 
 1520 1985  1  1  0  0       32767 
 1520 1986  1  1  0  0       32767 
 1520 1987  1  1  0  0       32767 
 1520 1988  1  1  0  0       32767 
 1520 1989  1  1  0  0       32767 
 1520 1990  1  1  0  0       32767 
 1520 1991  1  1  0  0       32767 
 1520 1992  1  1  0  0       32767 
 1520 1993  1  1  0  0       32767 
 1520 1994  1  1  0  0       32767 
 1520 1995  1  1  0  0       32767 
 1520 1996  1  1  0  0       32767 
 1520 1997  1  1  0  0       32767 
 1520 1998  1  1  0  0       32767 
 1520 1999  1  1  0  0       32767 
 1520 2000  1  1  0  0       32767 
 1520 2001  1  1  0  0       32767 
 1520 2002  1  1  0  0       32767 
 1520 2003  1  1  0  0       32767 
 1520 2004  1  1  0  0       32767 
 1520 2005  1  1  0  0       32767 
 1520 2006  1  1  0  0       32767 
 1520 2007  1  1  0  0       32767 
 1520 2008  1  1  0  0       32767 
 1520 2009  1  1  0  0  13.04.2009 
 1520 2010  1  1  0  0  05.04.2010 
 1520 2011  1  1  0  0  02.04.2011 
 1508 1960  1  1  0  0       32767 
 1508 1961  1  1  0  0       32767 
 1508 1962  1  1  0  0       32767 
 1508 1963  1  1  0  0       32767 
 1508 1964  1  1  0  0       32767 
 1508 1965  1  1  0  0       32767 
 1508 1966  1  1  0  0       32767 
 1508 1967  1  1  0  0       32767 
 1508 1968  1  1  0  0       32767 
 1508 1969  1  1  0  0       32767 
 1508 1970  1  1  0  0       32767 
 1508 1971  1  1  0  0       32767 
 1508 1972  1  1  0  0       32767 
 1508 1973  1  1  0  0       32767 
 1508 1974  1  1  0  0       32767 
 1508 1975  1  1  0  0       32767 
 1508 1976  1  1  0  0       32767 
 1508 1977  1  1  0  0       32767 
 1508 1978  1  1  0  0       32767 
 1508 1979  1  1  0  0       32767 
 1508 1980  1  1  0  0       32767 
 1508 1981  1  1  0  0       32767 
 1508 1982  1  1  0  0       32767 
 1508 1983  1  1  0  0       32767 
 1508 1984  1  1  0  0       32767 
 1508 1985  1  1  0  0       32767 
 1508 1986  1  1  0  0       32767 
 1508 1987  1  1  0  0       32767 
 1508 1988  1  1  0  0       32767 
 1508 1989  1  1  0  0       32767 
 1508 1990  1  1  0  0       32767 
 1508 1991  1  1  0  0       32767 
 1508 1992  1  1  0  0       32767 
 1508 1993  1  1  0  0       32767 
 1508 1994  1  1  0  0       32767 
 1508 1995  1  1  0  0       32767 
 1508 1996  1  1  0  0  18.05.1996 
 1508 1997  1  1  0  0       32767 
 1508 1998  1  1  0  0  18.04.1998 
 1508 1999  1  1  0  0  20.04.1999 
 1508 2000  1  1  0  0  23.04.2000 
 1508 2001  1  1  0  0  29.04.2001 
 1508 2002  1  1  0  0  15.04.2002 
 1508 2003  1  1  0  0  22.04.2003 
 1508 2004  1  1  0  0  24.04.2004 
 1508 2005  1  1  0  0  18.04.2005 
 1508 2006  1  1  0  0  22.04.2006 
 1508 2007  1  1  0  0  16.04.2007 
 1508 2008  1  1  0  0  26.04.2008 
 1508 2009  1  1  0  0  14.04.2009 
 1508 2010  1  1  0  0  25.04.2010 
 1508 2011  1  1  0  0  07.04.2011 
  691 1960  1  1  0  0       32767 
  691 1961  1  1  0  0       32767 
  691 1962  1  1  0  0       32767 
  691 1963  1  1  0  0       32767 
  691 1964  1  1  0  0       32767 
  691 1965  1  1  0  0       32767 
  691 1966  1  1  0  0       32767 
  691 1967  1  1  0  0       32767 
  691 1968  1  1  0  0       32767 
  691 1969  1  1  0  0       32767 
  691 1970  1  1  0  0       32767 
  691 1971  1  1  0  0       32767 
  691 1972  1  1  0  0       32767 
  691 1973  1  1  0  0       32767 
  691 1974  1  1  0  0       32767 
  691 1975  1  1  0  0       32767 
  691 1976  1  1  0  0       32767 
  691 1977  1  1  0  0       32767 
  691 1978  1  1  0  0       32767 
  691 1979  1  1  0  0       32767 
  691 1980  1  1  0  0       32767 
  691 1981  1  1  0  0       32767 
  691 1982  1  1  0  0       32767 
  691 1983  1  1  0  0       32767 
  691 1984  1  1  0  0       32767 
  691 1985  1  1  0  0       32767 
  691 1986  1  1  0  0       32767 
  691 1987  1  1  0  0       32767 
  691 1988  1  1  0  0       32767 
  691 1989  1  1  0  0       32767 
  691 1990  1  1  0  0       32767 
  691 1991  1  1  0  0       32767 
  691 1992  1  1  0  0       32767 
  691 1993  1  1  0  0       32767 
  691 1994  1  1  0  0       32767 
  691 1995  1  1  0  0       32767 
  691 1996  1  1  0  0  16.04.1996 
  691 1997  1  1  0  0  03.04.1997 
  691 1998  1  1  0  0  20.04.1998 
  691 1999  1  1  0  0  23.04.1999 
  691 2000  1  1  0  0  12.04.2000 
  691 2001  1  1  0  0  02.04.2001 
  691 2002  1  1  0  0  22.03.2002 
  691 2003  1  1  0  0  11.04.2003 
  691 2004  1  1  0  0  04.04.2004 
  691 2005  1  1  0  0  04.04.2005 
  691 2006  1  1  0  0  16.04.2006 
  691 2007  1  1  0  0  08.04.2007 
  691 2008  1  1  0  0  12.04.2008 
  691 2009  1  1  0  0  15.04.2009 
  691 2010  1  1  0  0  20.04.2010 
  691 2011  1  1  0  0       32767 
 1513 1960  1  1  0  0       32767 
 1513 1961  1  1  0  0       32767 
 1513 1962  1  1  0  0       32767 
 1513 1963  1  1  0  0       32767 
 1513 1964  1  1  0  0       32767 
 1513 1965  1  1  0  0       32767 
 1513 1966  1  1  0  0       32767 
 1513 1967  1  1  0  0       32767 
 1513 1968  1  1  0  0       32767 
 1513 1969  1  1  0  0       32767 
 1513 1970  1  1  0  0       32767 
 1513 1971  1  1  0  0       32767 
 1513 1972  1  1  0  0       32767 
 1513 1973  1  1  0  0       32767 
 1513 1974  1  1  0  0       32767 
 1513 1975  1  1  0  0       32767 
 1513 1976  1  1  0  0       32767 
 1513 1977  1  1  0  0       32767 
 1513 1978  1  1  0  0       32767 
 1513 1979  1  1  0  0       32767 
 1513 1980  1  1  0  0       32767 
 1513 1981  1  1  0  0       32767 
 1513 1982  1  1  0  0       32767 
